ligand_id	library_id	docking_score_1d3g	docking_score_1d3h	docking_score_4igh	docking_score_6j3c
cefozopran	prestwick_b	8.35801	9.98236	8.6086	8.55361
tiratricol	prestwick_b	7.24406	7.67553	8.57992	8.71714
phentolamine_hydrochloride	prestwick_b	7.8076	8.29811	8.69262	8.70981
pramipexole_dihydrochloride	prestwick_b	6.82748	7.13198	6.72461	7.48754
gliquidone	prestwick_b	10.19682	10.74514	9.50343	10.58675
zanamivir	prestwick_b	7.10159	7.19093	8.3016	8.01139
prednisolone	prestwick_b	8.33438	9.24246	8.05358	8.20037
pivampicillin	prestwick_b	8.42605	9.50183	8.60011	8.74768
valsartan	prestwick_b	9.78612	10.18982	9.93949	10.57878
fosfosal	prestwick_b	8.26031	7.41706	7.94991	7.64095
metyrapone	prestwick_b	7.61843	7.52208	7.33063	7.78468
florfenicol	prestwick_b	8.47498	8.34641	8.23435	8.61749
ramosetron_hydrochloride	prestwick_b	9.64929	9.29839	9.9825	10.23174
rolipram	prestwick_b	9.17107	8.50253	8.6155	9.13516
cefepime_hydrochloride	prestwick_b	6.9099	8.11931	7.29785	7.70908
mesoridazine_besylate	prestwick_b	7.58157	8.92177	9.39418	8.20153
racecadotril	prestwick_b	9.47193	9.28764	9.32238	9.70407
cyromazine	prestwick_b	6.4885	6.82486	6.61342	6.31888
furaltadone	prestwick_b	8.4987	8.43164	8.34166	8.47066
lysergide	prestwick_b	8.64943	9.36714	9.39102	10.07252
methiazole	prestwick_b	7.89295	7.82167	7.84425	8.08246
naloxone_hydrochloride	prestwick_b	8.34349	9.01057	7.52081	9.2263
paromomycin_sulfate	prestwick_b	6.93402	8.4707	7.9447	8.71711
crotamiton	prestwick_b	7.28756	6.81586	6.94465	7.97425
rasagiline	prestwick_b	7.62412	7.39778	7.30166	7.40048
fudosteine	prestwick_b	5.32192	5.19607	5.43674	5.24458
gefitinib	prestwick_b	9.38265	9.72101	9.20272	9.30704
methenamine	prestwick_b	4.28803	4.18776	3.60482	4.01248
fluocinonide	prestwick_b	6.05442	5.19897	6.26449	7.04736
cefsulodin	prestwick_b	8.26701	8.73836	8.09601	7.43701
clobutinol	prestwick_b	7.4185	7.37749	7.17063	7.38281
probucol	prestwick_b	5.76547	7.04206	7.74493	7.66378
mesna	prestwick_b	3.91573	4.08055	3.82717	3.82766
netilmicin_sulfate	prestwick_b	5.81417	6.15883	6.48889	6.3162
lumiracoxib	prestwick_b	9.77123	8.96172	9.65178	9.48416
fludrocortisone_acetate	prestwick_b	7.92415	9.34647	7.71202	8.48358
betamethasone	prestwick_b	7.40454	8.46915	7.31034	8.64509
disopyramide	prestwick_b	7.29141	8.30361	7.37731	7.65405
octopamine_hydrochloride	prestwick_b	6.91615	6.56488	6.62592	6.57145
vinpocetine	prestwick_b	6.99445	8.58619	10.06344	9.88094
quinapril_hydrochloride	prestwick_b	8.96581	9.93763	9.83916	10.22777
methicillin_sodium	prestwick_b	6.81421	8.42439	8.29317	8.07248
gemfibrozil	prestwick_b	7.79117	8.25516	8.01924	8.01324
zaprinast	prestwick_b	8.34105	8.43665	9.0586	9.1059
bambuterol	prestwick_b	6.97558	7.80263	8.30418	8.49568
benserazide_hydrochloride	prestwick_b	8.14492	8.22149	7.89652	8.21736
valethamate_bromide	prestwick_b	7.91213	7.72533	7.52888	8.22764
cefcapene	prestwick_b	7.44131	8.23215	7.46269	7.93742
danazol	prestwick_b	8.7718	9.6074	7.72995	7.4324
practolol	prestwick_b	8.18179	8.03672	7.5256	8.10291
chenodiol	prestwick_b	9.23331	9.8225	8.71666	8.17368
pirfenidone	prestwick_b	8.4504	7.3859	7.87094	8.10541
oxiracetam	prestwick_b	6.05588	6.05624	6.14357	5.99314
digoxigenin	prestwick_b	7.62899	9.60508	8.16569	7.34875
ebselen	prestwick_b	8.46871	8.2691	8.34034	8.75864
frovatriptan_succinate	prestwick_b	8.88503	8.18536	8.1379	8.69232
tridihexethyl_chloride	prestwick_b	6.95402	7.9944	7.63214	8.12957
isaxonine	prestwick_b	5.89935	6.26334	5.70171	6.03253
timonacic	prestwick_b	4.86367	4.99556	4.83035	4.866
finasteride	prestwick_b	7.36367	9.49609	8.10924	8.49827
felodipine	prestwick_b	6.69958	6.63035	7.07593	7.11493
rofecoxib	prestwick_b	8.76491	8.23868	9.10099	10.16736
bretylium_tosylate	prestwick_b	6.55399	6.37429	6.32201	6.39398
acitretin	prestwick_b	10.00127	9.71127	9.54264	10.20012
cefuroxime	prestwick_b	7.86251	8.59677	8.16209	8.96706
nomifensine_maleate	prestwick_b	8.09228	8.1503	8.58982	8.84377
pralidoxime_chloride	prestwick_b	6.05682	5.98496	6.2478	6.07984
famciclovir	prestwick_b	8.13463	8.29262	8.00479	8.44567
oxolinic_acid	prestwick_b	8.46263	8.32461	8.46187	9.06624
benziodarone	prestwick_b	8.27815	9.24892	8.92542	9.14485
acedoben	prestwick_b	7.0588	7.12038	6.91349	7.15053
digitoxigenin	prestwick_b	7.79517	9.86122	7.90467	7.53353
bucladesine	prestwick_b	8.06765	9.22019	8.74515	8.79081
rifampin	prestwick_b	-58.36409	-53.58832	-25.78106	-46.24844
procainamide_hydrochloride	prestwick_b	7.32061	7.28066	7.25545	7.60444
sulfamonomethoxine	prestwick_b	8.23799	7.88076	8.06455	8.3832
lanatoside_c	prestwick_b	9.89849	9.72531	9.80197	10.66743
brivudine	prestwick_b	8.07079	7.99698	7.70313	8.47599
fenclozic_acid	prestwick_b	7.82946	7.71452	7.76431	7.78261
methylergonovine_maleate	prestwick_b	8.19071	9.69018	9.2082	9.53861
fenspiride_hydrochloride	prestwick_b	8.44371	8.48645	8.25995	8.54528
ascorbic_acid	prestwick_b	6.61961	6.58422	6.59606	6.29653
tulobuterol_hydrochloride	prestwick_b	7.28992	7.31475	7.23031	7.39952
clevidipine	prestwick_b	6.84815	7.69101	8.11123	7.434
allopurinol	prestwick_b	6.01448	6.46205	6.05974	6.19091
fleroxacin	prestwick_b	8.50265	8.92032	8.98014	9.59059
acetanilide	prestwick_b	6.36275	6.512	6.0727	6.2161
dichlorphenamide	prestwick_b	6.97123	6.74599	7.23284	6.72065
valproic_acid	prestwick_b	5.63863	5.71777	5.57726	5.86843
guaiacol	prestwick_b	5.82663	6.30833	5.89805	5.9912
benzthiazide	prestwick_b	9.65949	10.62838	10.12597	9.23707
tiagabine_hydrochloride	prestwick_b	9.01634	9.10122	8.94959	9.85324
aminohippuric_acid	prestwick_b	7.02368	7.14103	7.26442	7.47526
azacitidine	prestwick_b	7.83414	7.78409	7.77824	8.12029
cyclophosphamide	prestwick_b	5.36385	5.54539	5.46895	6.22744
delavirdine	prestwick_b	9.89015	10.96848	10.36036	9.87285
cephalosporanic_acid,_7-amino	prestwick_b	7.06302	7.04862	6.90577	7.77417
oxaprozin	prestwick_b	8.13179	8.67545	9.45755	9.60776
pemirolast_potassium	prestwick_b	8.30362	8.41936	8.31737	8.82078
nadolol	prestwick_b	9.184	8.97961	9.09948	8.9354
d-phenylalanine	prestwick_b	7.04402	6.89527	7.06588	6.82687
propantheline_bromide	prestwick_b	9.18659	9.23759	9.15915	9.7713
phenoxypropazine	prestwick_b	6.75523	6.90014	6.93507	6.51391
valganciclovir_hydrochloride	prestwick_b	8.81635	9.20897	8.59924	9.00908
iohexol	prestwick_b	5.81551	6.47572	7.82656	6.08688
selegiline_hydrochloride	prestwick_b	6.83047	7.10915	6.76826	6.96861
levocarnitine	prestwick_b	5.00458	5.31032	5.1471	5.36533
bacitracin	prestwick_b	7.3837	7.72794	8.15814	7.31388
cefoperazone_dihydrate	prestwick_b	8.67377	9.79833	8.2043	8.38371
bromide	prestwick_b	1.00295	1.073	1.01655	1.1421
hymecromone	prestwick_b	7.86787	7.4909	7.59095	8.10472
isoniazid	prestwick_b	6.25947	6.03597	6.34135	6.39025
clobetasol_propionate	prestwick_b	6.22158	7.54203	6.34372	7.58575
pirprofen	prestwick_b	8.21073	8.33346	8.02736	8.2608
chloramine-t	prestwick_b	6.94663	6.63258	6.84153	6.95224
reboxetine_mesylate	prestwick_b	7.7404	8.61555	9.1174	9.09332
glyburide	prestwick_b	10.38611	10.20111	9.63391	10.26209
propidium	prestwick_b	7.16825	8.95379	9.17345	8.58696
anisindione	prestwick_b	8.764	9.12141	9.39856	9.36171
digoxin	prestwick_b	11.34821	11.88104	10.52176	11.60217
loratadine	prestwick_b	7.95341	8.41806	9.59856	8.4337
fasudil_hydrochloride	prestwick_b	8.56492	8.75477	8.87265	9.24952
felbinac	prestwick_b	8.56775	8.67844	8.30764	8.16988
malotilate	prestwick_b	6.60069	6.69398	6.92249	7.41447
trimethadione	prestwick_b	5.8762	6.34113	5.99596	6.16997
clopamide	prestwick_b	8.59662	8.82966	8.81574	8.80651
physostigmine	prestwick_b	7.58986	8.18543	7.97855	7.80449
azilsartan_medoxomil	prestwick_b	9.53576	11.0402	11.05802	10.34682
ciclopirox	prestwick_b	8.64133	8.64837	8.41593	9.04436
troglitazone	prestwick_b	11.11733	10.49446	10.18128	11.24101
gemcitabine	prestwick_b	7.56229	7.49445	7.46497	8.35753
praziquantel	prestwick_b	8.06898	9.6399	11.25651	11.03868
metacetamol	prestwick_b	6.8676	6.75044	6.54077	6.70331
etofylline	prestwick_b	7.24194	7.29533	6.69087	7.9676
aceclofenac	prestwick_b	8.21327	9.00731	8.93571	9.23804
ibuprofen_piconol	prestwick_b	9.48813	9.6065	9.34329	9.61958
trapidil	prestwick_b	6.64324	6.5554	6.60749	7.10974
minaprine	prestwick_b	9.36148	8.85892	8.94996	9.46185
carbazochrome_sodium_sulfonate	prestwick_b	8.24609	8.70687	8.56476	8.91207
thiabendazole	prestwick_b	7.21014	7.16749	6.96796	7.31026
methylprednisolone	prestwick_b	8.51877	8.21897	7.08465	7.80509
corticosterone	prestwick_b	8.248	8.89609	7.4295	8.20492
fluorouracil	prestwick_b	5.7729	5.89835	5.67371	5.64512
hyoscyamine	prestwick_b	8.2192	8.59132	7.86363	8.37874
hexylcaine_hydrochloride	prestwick_b	8.49631	8.8339	8.49575	8.83509
tenoxicam	prestwick_b	9.50179	8.92667	9.20857	9.46628
chloroxine	prestwick_b	7.70044	7.49178	7.27343	7.92706
dilazep	prestwick_b	8.54959	8.6486	7.84724	8.38583
dehydrocholic_acid	prestwick_b	8.98362	9.97167	7.98755	8.43113
probenecid	prestwick_b	7.28416	7.49106	7.0892	7.57848
nalbuphine_hydrochloride	prestwick_b	8.52794	9.97891	7.82565	9.03289
cilostazol	prestwick_b	11.24107	10.86104	10.92223	11.05739
topiramate	prestwick_b	6.7672	7.05312	6.30123	6.13774
nifedipine	prestwick_b	5.72079	6.22859	6.95878	6.44872
prosultiamine	prestwick_b	7.13201	7.92384	7.61194	7.67411
kanamycin	prestwick_b	10.02599	10.13387	10.20295	10.39723
tropisetron	prestwick_b	9.3044	9.53214	9.32636	9.52914
chlorthalidone	prestwick_b	8.74944	9.01339	8.81066	9.78654
prasugrel	prestwick_b	9.50759	9.44227	9.32012	10.38327
diethylstilbestrol	prestwick_b	8.75721	8.54058	8.27823	9.46248
tryptophan	prestwick_b	7.99011	7.9125	7.74013	7.87247
xylazine	prestwick_b	7.47991	7.47498	7.60982	7.58649
cefoxitin	prestwick_b	7.52178	8.20054	7.9019	8.30608
aminophylline	prestwick_b	6.88462	7.05257	6.85284	7.32065
deferiprone	prestwick_b	5.98283	6.31569	5.96966	6.38349
seratrodast	prestwick_b	8.51827	9.40288	9.49921	9.91619
nefazodone_hydrochloride	prestwick_b	10.28833	10.28963	9.87821	10.46042
azasetron	prestwick_b	9.40705	9.124	8.13371	10.00819
gabexate	prestwick_b	8.36406	8.19377	7.85961	8.50244
triclabendazole	prestwick_b	9.20362	9.1636	8.91752	9.66687
trichlormethiazide	prestwick_b	7.26998	8.33069	7.64621	7.8074
pipemidic_acid	prestwick_b	8.1518	8.11511	8.71229	9.22999
ethosuximide	prestwick_b	5.74716	5.77088	5.84113	6.03674
carbenicillin	prestwick_b	7.92683	8.62706	8.1826	7.7007
fenofibrate	prestwick_b	9.55366	9.30029	8.95211	9.67074
stiripentol	prestwick_b	8.35473	8.3447	8.08891	8.23744
rimexolone	prestwick_b	7.25294	8.666	7.90182	8.14632
mephenytoin	prestwick_b	7.23482	7.78964	7.33827	7.50018
lithocholic_acid	prestwick_b	9.00428	9.74523	8.4414	8.44244
phenprobamate	prestwick_b	6.76592	6.81742	6.62199	6.68841
fulvestrant	prestwick_b	9.43849	10.35769	11.02735	10.37155
temocapril	prestwick_b	8.71413	8.51371	8.69865	9.26985
luteolin	prestwick_b	10.21509	10.77414	10.04528	10.79196
amezinium_metilsulfate	prestwick_b	7.51797	7.65729	7.24134	7.52927
clozapine	prestwick_b	7.86326	9.01127	10.00336	10.15233
felbamate	prestwick_b	7.49697	7.25313	7.48223	7.35214
ecabet	prestwick_b	7.14936	7.81408	7.67396	7.99008
doxycycline_hydrochloride	prestwick_b	2.74721	7.48055	7.73875	4.25511
carbidopa	prestwick_b	7.64198	7.16918	7.29101	7.31384
dasabuvir	prestwick_b	9.14001	9.42356	9.40978	8.62057
benzbromarone	prestwick_b	8.31811	9.54681	9.23131	10.05282
barnidipine	prestwick_b	9.39672	10.11674	10.17485	10.07814
penciclovir	prestwick_b	7.66361	8.06387	7.39085	7.70171
dienogest	prestwick_b	8.45458	9.77633	7.52856	8.02007
tolmetin	prestwick_b	8.80581	8.91377	8.68816	8.91622
antazoline_hydrochloride	prestwick_b	7.92448	8.43481	8.35723	8.48488
mifepristone	prestwick_b	9.04197	8.00983	4.03313	0.29329
molsidomine	prestwick_b	7.20285	7.33651	7.1429	7.53693
aclidinium_bromide	prestwick_b	9.30619	9.28099	8.31299	9.18072
doripenem	prestwick_b	9.11305	9.36809	9.04932	9.10443
flutamide	prestwick_b	7.92807	8.45657	8.2146	9.0984
pyrantel_tartrate	prestwick_b	6.93266	7.09638	6.92934	7.16867
clinafloxacin	prestwick_b	8.848	9.64758	9.90777	10.02555
amikacin	prestwick_b	7.35707	8.0915	8.63208	8.05831
cefpirome	prestwick_b	8.3763	9.27588	9.11101	7.94133
quinethazone	prestwick_b	7.96663	7.70894	8.40108	8.62403
diethylpropion_hydrochloride	prestwick_b	6.91994	6.85403	6.87682	7.33535
procaterol_hydrochloride	prestwick_b	8.16197	8.73593	8.65252	9.2094
naproxen	prestwick_b	8.56808	8.54994	8.20756	8.77863
aminopyrine	prestwick_b	8.21168	7.50323	7.56618	7.95616
mianserin_hydrochloride	prestwick_b	7.35316	8.85907	9.35153	9.44447
bendazac	prestwick_b	8.90625	9.01697	9.17718	9.08033
pyridoxine_hydrochloride	prestwick_b	6.77435	6.74014	6.56238	6.64686
carbazochrome	prestwick_b	7.51507	7.98113	8.17741	8.2055
cloperastine	prestwick_b	8.62651	8.8295	9.1848	9.69916
fenoterol	prestwick_b	9.5779	9.45567	9.32536	9.69046
chlorpheniramine_maleate	prestwick_b	7.26103	7.45914	8.23623	8.34768
sodium_chloride	prestwick_b	0.95763	1.10601	1.00026	1.13588
gatifloxacin	prestwick_b	8.00218	7.92293	9.03998	9.56451
thiostrepton	prestwick_b	-152.90564	-108.91817	-76.91241	-98.19704
yohimbine_hydrochloride	prestwick_b	9.6666	10.16256	9.40882	9.94914
busulfan	prestwick_b	5.59704	5.74332	5.52767	5.72989
glutathione	prestwick_b	7.21413	7.15461	7.26077	7.28124
zalcitabine	prestwick_b	7.33329	7.60048	7.62713	7.72438
zaltoprofen	prestwick_b	7.82497	8.42202	8.05449	9.08383
vitamin_b2	prestwick_b	8.34196	8.50584	9.48418	9.20721
moroxidine_hydrochloride	prestwick_b	6.03114	6.17444	5.78913	6.22368
cefsulodin_sodium_salt_hydrate	prestwick_b	7.00542	9.26571	7.75137	7.82169
griseofulvin	prestwick_b	6.08885	7.54116	6.6729	6.39909
sulfanilamide	prestwick_b	6.55641	6.54653	6.49819	6.33946
cortisone	prestwick_b	8.578	8.52344	7.26961	8.68009
bisoprolol	prestwick_b	7.94611	8.056	7.73572	8.16628
emedastine_difumarate	prestwick_b	6.47004	7.49412	7.58455	7.67743
flurbiprofen	prestwick_b	9.6543	9.53676	9.00389	9.19358
clindamycin_hydrochloride	prestwick_b	6.78506	7.89236	8.2763	8.39192
nisoxetine_hydrochloride	prestwick_b	7.76152	7.68249	8.44892	8.01164
trehalose	prestwick_b	7.73832	8.26622	8.36662	8.7149
phenazopyridine_hydrochloride	prestwick_b	8.23778	8.3252	8.06774	8.3667
pargyline_hydrochloride	prestwick_b	6.38827	6.53601	6.21093	6.64203
alclofenac	prestwick_b	7.26611	7.53544	7.08559	7.46113
pyrilamine_maleate	prestwick_b	7.22097	7.49967	7.86059	7.97882
xylometazoline_hydrochloride	prestwick_b	7.84639	8.21498	7.87844	7.9127
ofloxacin	prestwick_b	8.56412	9.25904	9.86323	9.75547
clofibric_acid	prestwick_b	6.95913	7.13911	6.7939	7.09681
clenbuterol_hydrochloride	prestwick_b	7.45478	7.08163	7.525	7.97864
acetaminophen	prestwick_b	6.64897	6.55141	6.40993	6.683
josamycin	prestwick_b	-4.2991	1.90748	7.37008	1.80556
etoricoxib	prestwick_b	7.28599	7.89469	8.15044	9.0681
meclofenoxate	prestwick_b	6.79715	7.14076	6.92472	7.45291
flavoxate_hydrochloride	prestwick_b	10.46857	10.77633	10.74839	11.08808
melatonin	prestwick_b	7.59912	8.30122	7.95431	8.24239
sulfadimethoxine	prestwick_b	7.64117	8.13197	8.02982	8.28034
propanidid	prestwick_b	8.44941	8.34495	8.05355	8.60006
thioguanosine	prestwick_b	8.43137	8.4536	8.30824	9.20459
latanoprost	prestwick_b	9.13007	10.28518	9.3212	9.62603
guanfacine_hydrochloride	prestwick_b	7.30463	6.95121	7.32471	7.37044
thiorphan	prestwick_b	7.30732	7.56444	7.43645	7.63055
gallamine_triethiodide	prestwick_b	6.12552	6.28569	6.8229	6.25323
debrisoquin_sulfate	prestwick_b	7.61455	8.05026	7.46108	7.91719
clorsulon	prestwick_b	6.96303	7.45719	7.45062	7.07854
alosetron_hydrochloride	prestwick_b	9.81625	9.41423	9.58508	9.8127
empagliflozin	prestwick_b	10.41104	10.59827	11.60827	10.60931
naltrexone	prestwick_b	8.72123	9.65344	7.6676	9.57215
spectinomycin	prestwick_b	7.40838	6.7235	7.94419	7.98487
sulfisoxazole	prestwick_b	8.37609	8.63346	8.50649	8.60137
cefuroxime_axetil	prestwick_b	7.20632	8.32513	7.84087	7.87382
hydrocortisone_acetate	prestwick_b	8.39388	9.51329	7.76522	8.38293
proparacaine_hydrochloride	prestwick_b	7.79156	7.93144	7.70716	8.03718
acyclovir	prestwick_b	7.1028	7.10508	7.0814	7.30759
mofezolac	prestwick_b	8.25902	8.4832	8.07094	7.88427
naftopidil_dihydrochloride	prestwick_b	10.47192	11.0046	10.27336	10.50975
pranlukast	prestwick_b	10.16814	10.12647	10.70337	11.11588
edrophonium_chloride	prestwick_b	6.5481	6.35797	6.6337	6.42617
crisaborole	prestwick_b	9.04046	8.93164	8.79568	9.45972
flupirtine	prestwick_b	9.06161	9.0036	8.7864	9.5971
iocetamic_acid	prestwick_b	5.79771	6.35209	7.01412	6.49358
efaroxan_hydrochloride	prestwick_b	7.75562	7.30296	7.19824	8.12402
carprofen	prestwick_b	9.29525	9.79171	9.32911	9.56305
monobenzone	prestwick_b	8.22649	8.10029	8.08066	7.87307
vandetanib	prestwick_b	10.19624	10.29997	9.83274	10.43094
rifaximin	prestwick_b	-56.30279	-43.28035	-17.95209	-31.43278
trandolapril	prestwick_b	9.1472	9.83702	9.73718	10.3932
furosemide	prestwick_b	8.61584	8.08202	8.61294	8.64292
norgestrel	prestwick_b	8.71312	8.10753	8.12943	7.45092
pramoxine_hydrochloride	prestwick_b	7.80111	8.11002	7.45331	8.07963
amoxicillin	prestwick_b	8.36763	9.4001	8.19468	9.28817
cefazolin	prestwick_b	8.88734	8.46466	9.39329	9.10194
fentiazac	prestwick_b	9.85486	9.75525	9.77197	9.59543
adiphenine_hydrochloride	prestwick_b	8.42577	8.25413	8.47505	8.67699
flumequine	prestwick_b	8.15525	8.48328	8.99186	9.5933
ethisterone	prestwick_b	8.32542	9.27192	6.62301	6.73221
trimethobenzamide_hydrochloride	prestwick_b	8.7344	8.78034	8.16968	8.6114
ganciclovir	prestwick_b	7.5013	7.47681	7.18891	7.55345
calcium	prestwick_b	1.24973	1.24843	1.27591	1.24325
mexiletine_hydrochloride	prestwick_b	7.2601	7.38372	7.09744	7.14102
mephentermine	prestwick_b	6.31071	6.42542	6.35354	6.59518
linagliptin	prestwick_b	7.8887	8.98176	10.51352	9.79364
pindolol	prestwick_b	7.91809	7.89016	7.91196	8.17439
didanosine	prestwick_b	7.95684	7.88331	7.71857	8.61317
niclosamide	prestwick_b	9.45995	9.87454	9.56105	9.73087
suprofen	prestwick_b	8.95609	8.82844	8.72324	8.53682
guanadrel_sulfate	prestwick_b	6.45654	6.61663	6.56659	7.3596
methyldopa	prestwick_b	7.36092	7.56413	7.17576	7.46064
dropropizine	prestwick_b	7.26139	7.3812	7.24411	7.76122
flopropione	prestwick_b	7.30227	7.33425	7.145	7.75902
nedocromil_sodium	prestwick_b	7.25152	9.13221	8.60042	9.11824
inamrinone	prestwick_b	7.58752	7.5388	7.31285	7.60591
streptomycin_sulfate	prestwick_b	6.12235	8.34285	8.03506	6.86709
acetaminosalol	prestwick_b	9.13689	9.17095	9.07761	9.5476
amodiaquine_hydrochloride	prestwick_b	9.45821	10.04736	9.63698	10.3668
aztreonam	prestwick_b	7.09574	8.40983	8.29208	8.09077
thiocolchicoside	prestwick_b	5.66603	6.10182	6.69545	7.51451
gabapentin	prestwick_b	6.16999	5.8892	5.49163	6.08553
suplatast	prestwick_b	7.76523	7.62879	7.36006	7.77077
docetaxel	prestwick_b	-10.9799	-3.3758	4.16747	-7.84734
streptozosin	prestwick_b	7.7531	7.15203	7.77694	8.05312
flumethasone	prestwick_b	7.68842	7.99718	7.48357	7.97263
iopromide	prestwick_b	5.72011	6.66772	5.80454	5.64668
flucloxacillin_sodium	prestwick_b	8.7817	9.58506	8.31239	8.98225
milnacipran_hydrochloride	prestwick_b	7.02598	7.02473	7.07887	7.31065
befunolol	prestwick_b	8.21548	8.61718	8.41768	8.61701
ethionamide	prestwick_b	6.43377	6.56316	6.42715	6.41355
oxyphenbutazone	prestwick_b	7.66949	8.03283	9.60359	9.7409
camostat	prestwick_b	9.80749	9.58001	9.09769	9.62468
nisoldipine	prestwick_b	6.2614	6.34632	8.03479	6.91875
hydrocortisone	prestwick_b	7.23288	8.8259	7.59707	7.92427
isoetharine	prestwick_b	7.56836	8.27017	7.76794	7.97945
bethanechol_chloride	prestwick_b	4.89628	4.90831	5.10966	5.1729
triamcinolone	prestwick_b	7.32383	8.29455	7.29365	7.66252
dexamethasone_acetate	prestwick_b	7.52193	8.92744	7.40197	7.77607
midodrine_hydrochloride	prestwick_b	7.21478	7.45045	7.23111	7.90454
dalfampridine	prestwick_b	4.59619	4.97782	4.67164	4.50675
pirenzepine_dihydrochloride	prestwick_b	7.11352	6.62603	7.64654	8.03819
adenosine	prestwick_b	8.05038	8.27631	8.11695	8.50722
nikethamide	prestwick_b	6.40522	6.30985	6.33116	6.52545
enocitabine	prestwick_b	8.53259	8.77739	8.56711	8.68932
lamivudine	prestwick_b	7.17559	7.09881	6.88912	7.21996
nefiracetam	prestwick_b	7.9381	8.55193	8.44889	8.71271
cephalothin	prestwick_b	7.65666	8.12157	8.21576	7.78601
betahistine	prestwick_b	5.85292	5.72804	5.98158	5.93047
tropicamide	prestwick_b	8.67283	8.64126	8.12774	8.37724
pipenzolate_bromide	prestwick_b	8.64687	8.85224	8.57904	9.55653
ioversol	prestwick_b	5.65314	6.49647	7.52067	6.18734
balsalazide	prestwick_b	10.02973	9.68477	9.7564	9.99004
acetohexamide	prestwick_b	9.07465	9.29347	8.51697	9.37966
clocortolone_pivalate	prestwick_b	5.72578	8.92521	7.45646	7.81116
delapril_hydrochloride	prestwick_b	9.71332	9.4417	9.62215	9.89275
oxandrolone	prestwick_b	9.28401	9.78656	7.03393	7.31366
cefotaxime	prestwick_b	7.29676	8.19678	7.48379	8.12874
levonordefrin	prestwick_b	7.53182	7.34292	7.50369	7.16541
tranexamic_acid	prestwick_b	6.45494	6.67854	6.58721	6.33747
tosufloxacin	prestwick_b	7.18041	7.66924	10.55827	10.17471
roxatidine_acetate_hydrochloride	prestwick_b	9.02573	9.30872	8.9287	9.38246
cefotiam_hydrochloride	prestwick_b	8.51882	8.89645	9.0725	9.40594
phenylbutazone	prestwick_b	7.66178	8.17066	9.336	9.49455
bemegride	prestwick_b	6.39864	5.81899	5.8115	6.58068
n6-methyladenosine	prestwick_b	8.19996	8.20971	8.04682	8.44681
dihydrostreptomycin_sulfate	prestwick_b	7.17324	7.91429	8.81248	8.72101
zomepirac	prestwick_b	8.67828	8.83814	8.79871	8.8458
terbutaline	prestwick_b	7.91966	7.63316	7.8482	7.63846
argatroban	prestwick_b	7.9486	8.89371	8.80544	8.83102
dirithromycin	prestwick_b	-7.45613	-2.54105	2.73023	-1.53746
aminocaproic_acid	prestwick_b	5.36287	5.69614	5.2831	5.19572
vincamine	prestwick_b	7.04613	8.32976	8.21086	7.87502
atenolol	prestwick_b	8.04057	8.06768	7.90359	7.92608
flubendazole	prestwick_b	9.86521	9.68909	9.39671	9.96494
paroxypropione	prestwick_b	6.67292	6.93817	6.88674	7.38106
calcipotriene	prestwick_b	10.99324	11.59664	9.68092	11.38866
mebendazole	prestwick_b	9.60353	9.47867	9.20382	9.74731
entecavir	prestwick_b	8.53436	8.25156	8.24302	8.85191
ethenzamide	prestwick_b	6.89604	6.84833	6.64379	6.90513
ibufenac	prestwick_b	7.65225	7.74213	7.67351	7.5532
fusidate_sodium	prestwick_b	4.58841	7.90424	6.03888	4.07575
dipyrone	prestwick_b	8.0799	8.05561	8.25543	8.49615
albuterol	prestwick_b	7.54572	7.91826	7.85893	8.04509
doxofylline	prestwick_b	8.15127	7.71795	7.67882	7.95196
proglumide	prestwick_b	7.76418	8.32812	8.1681	8.58244
zopiclone	prestwick_b	7.97267	8.26674	8.64459	9.31651
quatacaine	prestwick_b	7.28874	7.34293	7.33286	7.92477
methocarbamol	prestwick_b	7.12311	7.31744	7.01061	7.37051
bimatoprost	prestwick_b	9.79596	9.94613	9.80418	9.70966
acamprosate_calcium	prestwick_b	5.25205	5.77664	5.21032	5.6292
midecamycin	prestwick_b	-4.06371	1.62432	4.82313	-1.65922
escitalopram_oxalate	prestwick_b	7.60571	7.95785	7.88793	8.28887
neomycin_sulfate	prestwick_b	8.21153	8.25409	8.87476	8.70076
manidipine_dihydrochloride	prestwick_b	10.22512	9.40012	10.3332	10.48316
amisulpride	prestwick_b	8.5461	8.43519	8.21916	9.15324
mefenamic_acid	prestwick_b	9.35919	9.1757	9.2884	9.2691
phthalylsulfacetamide	prestwick_b	10.06497	9.92621	9.92848	10.17534
ticarcillin	prestwick_b	7.2838	8.26461	7.7934	7.27588
gliclazide	prestwick_b	9.4937	9.57392	9.17006	9.74218
sulfapyridine	prestwick_b	8.20176	8.12703	8.3147	8.53052
ranitidine_hydrochloride	prestwick_b	7.25797	7.23196	7.16807	7.23909
thalidomide	prestwick_b	9.19428	9.71589	8.95456	9.66186
tiapride_hydrochloride	prestwick_b	7.8025	7.82325	7.45109	8.50287
oxacillin_sodium	prestwick_b	7.80202	9.1686	8.3118	8.53156
chlorpropamide	prestwick_b	7.27288	7.67352	7.5971	7.7568
trimetazidine	prestwick_b	6.84815	7.62532	7.3232	7.41176
cetirizine	prestwick_b	8.26493	9.27131	9.0659	9.0519
sulfasalazine	prestwick_b	10.89352	11.00703	10.18805	10.74637
