ligand_id	library_id	docking_score_1d3g	docking_score_1d3h	docking_score_4igh	docking_score_6j3c
norgestrel	prestwick_b	3.2185144424	2.6191184521	2.7280111313	1.9160971642
pranlukast	prestwick_b	2.1314747334	3.6058006287	3.8454248905	3.3453679085
pirenzepine_dihydrochloride	prestwick_b	1.3163428307	0.7012059093	2.5518059731	1.1823921204
dienogest	prestwick_b	1.5917958021	1.6475856304	3.2813677788	2.6032264233
oxandrolone	prestwick_b	1.8875226974	1.4651150703	2.7685434818	2.7790198326
gatifloxacin	prestwick_b	0.9173185229	1.3350195885	1.3111209869	0.5544549227
glutathione	prestwick_b	0.3300046921	1.7912532091	2.4758763313	0.1669054329
aclidinium_bromide	prestwick_b	1.4362386465	1.7230074406	1.8410207033	2.2062363625
altretamine	prestwick_b	0.774497509	0.9060300589	1.0356497765	0.7842217684
gestrinone	prestwick_b	2.3588747978	1.2190872431	3.4111604691	1.3500163555
pivampicillin	prestwick_b	2.626652956	3.0704052448	1.2735911608	2.543615818
acetylcysteine	prestwick_b	0.5429621339	2.3127377033	1.7420661449	1.5636644363
loratadine	prestwick_b	2.6528861523	1.7770106792	1.4299311638	0.7446601391
adiphenine_hydrochloride	prestwick_b	1.3619120121	1.124463439	1.2895879745	1.4461580515
topiramate	prestwick_b	2.336763382	2.5933375359	2.6379001141	2.0709891319
quinapril_hydrochloride	prestwick_b	0.9512860775	3.0706222057	2.0897872448	0.8898531795
naftopidil_dihydrochloride	prestwick_b	1.0448315144	0.825073123	0.7687754631	3.9290075302
cloperastine	prestwick_b	1.0776950121	1.2662241459	1.6787242889	0.7793761492
milnacipran_hydrochloride	prestwick_b	1.0877484083	0.9992102981	1.4849609137	0.7125709653
glyburide	prestwick_b	1.3976813555	3.9840943813	1.7479031086	1.8392064571
racecadotril	prestwick_b	0.9696484208	2.0548684597	4.5795521736	1.2392706871
ecabet	prestwick_b	2.0785150528	2.5139396191	1.7863591909	1.3623228073
oxyphenbutazone	prestwick_b	2.3776471615	2.7646300793	1.7570261955	2.8189466
clindamycin_hydrochloride	prestwick_b	0.4254950881	0.9153594375	0.5778649449	0.4351044893
isoflupredone_acetate	prestwick_b	2.4599986076	3.026050806	3.0591614246	2.0586788654
cefsulodin	prestwick_b	0.3235035539	2.286062479	0.619751215	2.7253847122
pyrilamine_maleate	prestwick_b	0.9243813753	0.6650229692	1.0955941677	1.6903269291
mesoridazine_besylate	prestwick_b	1.2845188379	2.919023037	0.8700336218	3.4324595928
escitalopram_oxalate	prestwick_b	1.3272420168	1.0604050159	0.4439738989	1.2580627203
nefopam_hydrochloride	prestwick_b	3.6086633205	1.1790543795	0.7472156882	1.5201011896
lithocholic_acid	prestwick_b	2.3664274216	3.2057044506	2.9857604504	3.0367145538
cefuroxime_axetil	prestwick_b	1.4468245506	0.9673596025	0.7164121866	1.4191879034
delapril_hydrochloride	prestwick_b	2.2683534622	2.8289968967	0.6825460196	0.4674603045
nefazodone_hydrochloride	prestwick_b	0.6714603305	0.9576814771	0.3213349581	0.485983789
cefozopran	prestwick_b	1.2724183798	1.8330597878	0.7912791967	0.5959545374
bambuterol	prestwick_b	0.8694387674	2.3321471214	1.3927781582	0.9624903202
oxacillin_sodium	prestwick_b	2.632702589	2.6125893593	1.5963668823	1.4620678425
diethylstilbestrol	prestwick_b	2.2602193356	0.7965567708	1.9036017656	0.8119764328
nalbuphine_hydrochloride	prestwick_b	2.3251678944	2.8166356087	1.9017246962	1.208466053
clevidipine	prestwick_b	4.0191993713	1.8568747044	1.8991655111	4.2711834908
hydrocortisone	prestwick_b	1.9646829367	2.5070607662	2.5073697567	1.0487861633
rimexolone	prestwick_b	3.0141949654	2.4520323277	2.250084877	2.4434056282
ceftazidime	prestwick_b	2.1063463688	0.8059689403	1.1252348423	1.3307112455
propantheline_bromide	prestwick_b	1.1107550859	1.5705149174	1.4453766346	1.3840324879
octoclothepin_maleate_salt	prestwick_b	1.2076826096	2.1799592972	0.970943749	0.7003581524
clidinium_bromide	prestwick_b	0.7375638485	2.787112236	0.5810101032	1.0193322897
danazol	prestwick_b	3.4614553452	2.5384361744	3.1023635864	2.5457828045
streptozosin	prestwick_b	0.0616837144	0.8987534046	1.101483345	1.5253119469
flucloxacillin_sodium	prestwick_b	2.7313308716	1.5996518135	1.3094646931	0.9074100852
valproic_acid	prestwick_b	0.8620743155	1.1559761763	1.5568188429	1.1743364334
mofezolac	prestwick_b	2.876914978	2.4526927471	1.4684875011	2.9887647629
etoricoxib	prestwick_b	1.1373690367	1.8868311644	2.249724865	1.0551240444
antazoline_hydrochloride	prestwick_b	0.8824166656	1.4445106983	1.2385617495	0.7536583543
trandolapril	prestwick_b	1.5762531757	3.4894001484	1.0696886778	1.7730454206
bendroflumethiazide	prestwick_b	2.9466826916	3.0901491642	1.7239317894	1.6105799675
trapidil	prestwick_b	0.4430160522	1.5213153362	0.7479605675	2.0584108829
triamcinolone	prestwick_b	2.8053901196	3.0456118584	2.2896006107	0.7727555633
cefpirome	prestwick_b	1.6457802057	1.7673962116	0.7880668044	2.517936945
fluocinonide	prestwick_b	2.7893438339	1.2762179375	3.3377752304	2.001928091
digitoxigenin	prestwick_b	4.1013975143	4.6081089973	3.1953697205	2.7078952789
methylprednisolone	prestwick_b	2.9587442875	0.7102378011	2.9892117977	2.8946321011
nifedipine	prestwick_b	1.8192075491	1.1392022371	1.1016982794	0.6729901433
n6-methyladenosine	prestwick_b	2.0832300186	1.7680084705	0.3872200251	0.0039255554
carbenoxolone	prestwick_b	3.009770155	2.6127953529	2.3808879852	3.2383573055
prifinium_bromide	prestwick_b	1.3030444384	1.2619404793	0.8269008398	1.4832559824
valsartan	prestwick_b	2.6171786785	0.7736041546	2.0087740421	0.7207219005
nedocromil_sodium	prestwick_b	2.480029583	3.3045516014	2.1491987705	1.9553836584
netilmicin_sulfate	prestwick_b	0.3390493393	0.5213116407	0.7438584566	0.3471767008
grepafloxacin	prestwick_b	2.1588938236	1.2607636452	1.9920911789	2.8077373505
lincomycin_hydrochloride	prestwick_b	0.5922684073	2.3384218216	1.0280729532	1.0384626389
adenosine	prestwick_b	0.0119434884	0.2080672085	0.0028735523	0.0023864144
calcipotriene	prestwick_b	3.5512778759	4.4219503403	2.6300234795	2.6894586086
clocortolone_pivalate	prestwick_b	1.9372714758	3.4533238411	2.6789627075	2.3366725445
finasteride	prestwick_b	1.6175695658	1.7803807259	1.9097924232	0.6139311194
seratrodast	prestwick_b	0.6565471888	1.7381402254	2.6916263103	1.8260922432
prosultiamine	prestwick_b	1.054417491	1.6682010889	1.8678463697	1.5565346479
fluorometholone	prestwick_b	2.1846477985	2.418407917	1.5439230204	1.2405416965
tosufloxacin	prestwick_b	0.2847640216	2.5831968784	1.8564997911	2.3326771259
felodipine	prestwick_b	1.3232854605	0.7593157887	0.9801765084	1.5427873135
phenolphthalein	prestwick_b	1.5457957983	1.38306427	2.9288492203	3.0277471542
betamethasone	prestwick_b	2.7367558479	3.0962040424	1.9071269035	2.3379538059
entecavir	prestwick_b	0.3360788524	1.6020784378	0.009772215	0.0696448535
iocetamic_acid	prestwick_b	1.3300234079	1.0719395876	0.3414241076	1.5413336754
vincamine	prestwick_b	1.8057610989	0.9572749734	2.5585434437	1.4204491377
tadalafil	prestwick_b	2.8016445637	2.5086262226	2.6510388851	2.7484080791
hydrocortisone_acetate	prestwick_b	2.9289727211	3.7072365284	3.3839139938	2.294708252
naloxone_hydrochloride	prestwick_b	2.042732954	1.4260983467	1.7414273024	1.6319653988
fulvestrant	prestwick_b	1.5374910831	2.7933280468	1.105111599	0.874565959
proglumide	prestwick_b	0.7493676543	2.0076444149	1.1523717642	0.1294471323
dasabuvir	prestwick_b	2.0563778877	1.0025336742	3.0810065269	1.8373142481
dexamethasone_acetate	prestwick_b	2.9547412395	2.9876499176	3.4698660374	2.3558311462
chenodiol	prestwick_b	2.5833489895	2.2161605358	3.2435421944	3.0744094849
flumethasone	prestwick_b	1.9327660799	1.8389906883	1.3261983395	1.1964259148
reboxetine_mesylate	prestwick_b	0.8841961622	0.6989023089	2.0616903305	1.404112339
pancuronium_bromide	prestwick_b	1.30076015	1.316393733	1.5295832157	1.8485103846
digoxigenin	prestwick_b	3.2328979969	4.2700285912	3.3001337051	3.6361792088
vinpocetine	prestwick_b	1.7870408297	1.4836790562	2.9439444542	1.1040706635
cetirizine	prestwick_b	1.1643410921	0.4957932532	0.9819990396	0.8059940934
azilsartan_medoxomil	prestwick_b	1.6641868353	4.7460422516	0.9433603883	2.1931939125
melengestrol_acetate	prestwick_b	2.0074737072	1.7028518915	2.4933869839	2.0463173389
kanamycin	prestwick_b	2.2138314247	2.3315770626	0.1700459719	0.1259801835
iopromide	prestwick_b	0.9747697711	0.8559684157	1.0531688929	1.3407747746
dehydrocholic_acid	prestwick_b	2.4095897675	0.7967388034	1.2893798351	3.314691782
cilnidipine	prestwick_b	2.2499387264	1.0844681263	3.4401137829	2.6251785755
meglumine	prestwick_b	1.3836487532	0.0718862563	1.1337454319	0.0011410719
clobetasol_propionate	prestwick_b	2.3945221901	1.5303955078	2.6375994682	3.0782523155
cefsulodin_sodium_salt_hydrate	prestwick_b	0.8740436435	1.9908089638	0.4838312864	1.4498368502
mizoribine	prestwick_b	0.0012474438	1.0941318274	0.0003257148	0.030602308
disopyramide	prestwick_b	1.437317729	1.7321465015	0.7265968919	1.3281446695
miglitol	prestwick_b	1.7199668884	1.749399066	1.2092895508	1.0912817717
zopiclone	prestwick_b	0.53066504	0.9446166754	0.8211588264	1.1050497293
viomycin_sulfate	prestwick_b	0.048970513	0.030250892	0.0351665355	0.0282713827
naltrexone	prestwick_b	2.0790970325	1.7697254419	2.0213139057	1.6164498329
pipenzolate_bromide	prestwick_b	1.4731426239	0.5497509241	0.8378109932	1.2033426762
argatroban	prestwick_b	2.2823824883	1.9738272429	2.3553032875	0.4089950323
mifepristone	prestwick_b	3.4732139111	3.2485342026	2.0358233452	3.3862860203
flunisolide	prestwick_b	2.3075950146	2.4090771675	2.0471305847	2.8624112606
benactyzine	prestwick_b	1.2658783197	0.9473670721	0.7886130214	1.1395360231
fusidate_sodium	prestwick_b	3.6138570309	1.231975317	1.9617114067	2.5532712936
temocapril	prestwick_b	2.5395162106	0.4756455719	0.4804574549	0.6105465293
iohexol	prestwick_b	1.1737433672	1.3555365801	1.2627315521	2.0799164772
iopamidol	prestwick_b	1.5692623854	0.5207441449	0.8548534513	0.7836332321
pravastatin	prestwick_b	2.3080310822	0.936442852	2.0724000931	0.6041895151
streptomycin_sulfate	prestwick_b	0.000861755	0.0152383279	0.0009908539	7.75348e-05
thiocolchicoside	prestwick_b	2.7174882889	0.8106412292	1.7935819626	1.7739335299
dihydrostreptomycin_sulfate	prestwick_b	0.0019902189	0.058014974	0.0071743168	2.3717029095
ioversol	prestwick_b	2.3450405598	1.4616390467	2.1740717888	0.8865022063
tigecycline	prestwick_b	1.0735628605	3.3719367981	2.6005809307	2.9427313805
tropicamide	prestwick_b	0.9347555637	0.4207357168	1.4308893681	1.121232748
cefoperazone_dihydrate	prestwick_b	0.2052074373	2.0290560722	0.3207148314	1.7479991913
probucol	prestwick_b	2.1899676323	4.2541427612	1.5904027224	2.2714824677
montelukast	prestwick_b	1.2577732801	1.3079901934	0.6378161311	1.1068869829
gallamine_triethiodide	prestwick_b	0.4140145183	0.5445732474	0.3132691979	0.5108722448
tridihexethyl_chloride	prestwick_b	0.6902067661	0.8058356643	0.8613916039	1.2394156456
pyrithyldione	prestwick_b	0.7097066045	1.0334144831	1.470477581	0.4351273179
tobramycin	prestwick_b	0.6879099607	2.4211707115	0.4824880064	0.0485935844
lanatoside_c	prestwick_b	1.203357935	1.2148165703	2.6913993359	4.0546388626
propidium	prestwick_b	1.7338030338	0.6120483279	0.8236489296	0.5388094187
manidipine_dihydrochloride	prestwick_b	0.8682661653	1.2463394403	0.7851827145	0.7144425511
dipyridamole	prestwick_b	0.8492723107	0.2696345448	0.2306288928	0.4158918858
neomycin_sulfate	prestwick_b	0.0164149348	0.1997124106	0.0162571128	1.1347959042
digoxin	prestwick_b	2.7440838814	0.3564196527	2.218834877	2.3851075172
paromomycin_sulfate	prestwick_b	0.000473821	0.0005703563	0.8617671132	0.02941484
amikacin	prestwick_b	0.001488897	0.0052713905	0.003611895	0.0031468463
trehalose	prestwick_b	2.0526590347	0.2017993927	0.2367155254	0.1731489748
docetaxel	prestwick_b	0.7505871058	1.4630898237	1.852596879	2.3637616634
roxithromycin	prestwick_b	2.9181962013	1.9490890503	2.4854538441	2.4279353619
midecamycin	prestwick_b	3.1047627926	0.0628736392	1.4887458086	1.8747285604
rifampin	prestwick_b	1.0264959335	0.0114723975	0.0975468531	0.7140758634
josamycin	prestwick_b	2.6410484314	0.2716535926	2.4282076359	0.3939106166
rifaximin	prestwick_b	0.2030848563	4.3286347389	1.3970777988	0.0110792313
dirithromycin	prestwick_b	1.6472620964	2.5022950172	2.6037428379	2.9463973045
bacitracin	prestwick_b	0.0	0.0	0.0	0.0
bromide	prestwick_b	0.0	0.0	0.0	0.0
sodium_chloride	prestwick_b	0.0	0.0	0.0	0.0
thiostrepton	prestwick_b	0.0	0.0	0.0	0.0
scopolamine	prestwick_b	0.0	0.0	0.0	0.0
artemisinin	prestwick_b	0.0	0.0	0.0	0.0
tranylcypromine_hydrochloride	prestwick_c	1.4131157398	1.7362141609	1.2349737883	0.9413295388
albendazole	prestwick_c	4.1612882614	4.0977373123	2.8103256226	2.5638074875
oxibendazole	prestwick_c	3.5158853531	3.1582548618	2.9878554344	2.0907521248
chlorzoxazone	prestwick_c	1.5347099304	1.8601204157	1.8185230494	1.5107859373
ethotoin	prestwick_c	4.7469482422	4.8200073242	4.4655780792	3.9008257389
acetazolamide	prestwick_c	2.2454681396	3.1255269051	2.1222536564	1.9903529882
proflavine_hemisulfate	prestwick_c	0.7444686294	1.7880455256	1.1096646786	1.1971713305
butamben	prestwick_c	1.478979826	2.2507102489	2.4020619392	1.6606476307
phenelzine_sulfate	prestwick_c	1.638338685	1.7725799084	1.0174574852	1.0601818562
nocodazole	prestwick_c	3.3611893654	2.264059782	1.481246233	2.2295417786
pinacidil	prestwick_c	2.1936454773	1.1467159986	1.4851081371	1.7091788054
fenbendazole	prestwick_c	4.8801784515	3.9969866276	3.06782794	1.3009421825
tetramisole_hydrochloride	prestwick_c	2.055347681	3.0869162083	0.554469347	1.9173339605
pyrazinamide	prestwick_c	1.5939275026	1.0561355352	1.0145694017	0.6281982064
fomepizole	prestwick_c	1.1622943878	1.5974532366	0.9807761908	1.3950794935
tolonium_chloride	prestwick_c	2.2539310455	2.4095995426	1.6768927574	2.0851075649
benzocaine	prestwick_c	1.8996424675	1.7672027349	2.5593652725	2.3076086044
6-benzylaminopurine	prestwick_c	1.7758022547	1.4291524887	1.4948734045	1.5406098366
riluzole	prestwick_c	1.8435559273	3.2929880619	2.667495966	1.1528807878
aniracetam	prestwick_c	3.4303662777	3.3072664738	2.5743687153	3.6978576183
betazole_hydrochloride	prestwick_c	1.0108802319	0.4636531472	0.6676300168	0.5563628674
pranoprofen	prestwick_c	1.5386794806	3.441065073	1.4244576693	1.791996479
phenothiazine	prestwick_c	1.2682465315	2.3317551613	1.5505661964	2.166125536
parbendazole	prestwick_c	3.2905228138	3.6886723042	2.5993740559	2.7086794376
erdosteine	prestwick_c	3.0640017986	3.6654818058	2.1796061993	1.0853303671
sulfabenzamide	prestwick_c	2.1116499901	2.1970214844	1.5603119135	2.8033871651
entacapone	prestwick_c	3.1676924229	2.6198661327	2.2912456989	1.9214391708
tolazoline_hydrochloride	prestwick_c	2.3201048374	1.3284876347	0.6809401512	1.1594023705
zonisamide	prestwick_c	1.0728830099	2.4575920105	1.1245492697	1.6110627651
linezolid	prestwick_c	2.2908577919	3.5814449787	2.6666362286	2.2006397247
kinetin	prestwick_c	1.8056538105	2.2592458725	1.0662158728	1.1674758196
sulfathiazole	prestwick_c	3.3241603374	2.3866863251	2.1072909832	1.8879677057
iproniazid_phosphate	prestwick_c	1.0590070486	2.8223834038	1.2206443548	1.6873840094
ubenimex	prestwick_c	2.9949660301	3.5346317291	2.2671854496	3.3234460354
atenolol	prestwick_c	2.4495129585	2.768692255	1.8144643307	2.7356028557
bufexamac	prestwick_c	3.4993975163	3.1940393448	1.8287501335	1.0226062536
temozolomide	prestwick_c	1.4834574461	2.2935023308	1.7799340487	1.7589417696
zileuton	prestwick_c	1.7965711355	2.4957125187	1.4434087276	1.8532854319
isocarboxazid	prestwick_c	2.8076050282	2.6350004673	1.6847271919	2.0139141083
levodopa	prestwick_c	2.0027990341	1.5590670109	0.9384968281	0.9713206887
amiloride	prestwick_c	1.2219187021	1.2552647591	1.1924095154	0.8626084328
oxantel	prestwick_c	3.0350072384	0.7310398817	1.3660027981	1.0424761772
thioperamide_maleate	prestwick_c	2.7605903149	2.8656182289	1.134147644	0.5254765153
metformin_hydrochloride	prestwick_c	0.757437706	1.0747349262	0.4757988453	0.4662725627
sulfaquinoxaline	prestwick_c	2.3848204613	1.5048230886	2.1554896832	1.4048883915
sulfamethoxypyridazine	prestwick_c	1.8885006905	2.0968732834	2.5765295029	2.3614351749
tolcapone	prestwick_c	3.4834983349	5.0326342583	3.225625515	4.0250468254
diflunisal	prestwick_c	4.7801141739	4.5868606567	3.1581225395	2.1950128078
teriflunomide	prestwick_c	2.1497271061	2.7027952671	0.9131022692	1.9012777805
pyridostigmine	prestwick_c	1.9647245407	1.3851941824	2.0546102524	1.0730249882
benzamil_hydrochloride	prestwick_c	2.1804010868	1.8596563339	1.8041478395	1.3232918978
phenformin_hydrochloride	prestwick_c	2.2123730183	2.6010284424	1.7676429749	1.595480442
serotonin_hydrochloride	prestwick_c	0.8016324639	1.143026948	0.616210103	0.591119051
sotalol_hydrochloride	prestwick_c	3.2189538479	2.5978844166	2.8205053806	1.7939872742
sulfamethizole	prestwick_c	3.5647335052	2.9976613522	2.1748628616	3.0295860767
niacinamide	prestwick_c	0.8430070877	1.0724090338	1.7142496109	1.2261968851
pentylenetetrazol	prestwick_c	1.9455231428	0.594496727	1.3305184841	1.0268009901
acipimox	prestwick_c	2.0168385506	1.8408298492	0.7951686382	0.718367219
tolazamide	prestwick_c	1.433044672	1.5669500828	2.0957758427	2.7087142467
carmofur	prestwick_c	3.7813105583	3.0752260685	4.8648767471	3.1480767727
dyphylline	prestwick_c	1.4162074327	0.6168721318	0.5613254905	1.4689340591
cianidanol	prestwick_c	1.9389448166	1.5207743645	2.1916894913	1.1797363758
sulfacetamide	prestwick_c	1.7806138992	2.753544569	2.0117945671	1.8777464628
loracarbef	prestwick_c	1.3952800035	1.4065926075	0.7536661625	2.2204666138
anagrelide	prestwick_c	2.9723119736	2.4890217781	2.8329036236	1.8041400909
diazoxide	prestwick_c	0.6305813193	3.3410336971	1.5608615875	1.1525458097
nitrofurantoin	prestwick_c	4.4738550186	5.1089859009	0.9158017039	1.4741518497
sulfameter	prestwick_c	1.4147320986	1.974480629	1.8317643404	1.8885120153
procaine_hydrochloride	prestwick_c	2.0083720684	2.0109298229	1.840744853	2.807290554
pefloxacin	prestwick_c	1.6624830961	2.5676355362	3.1911695004	1.1400747299
aminacrine	prestwick_c	0.6479427218	1.3829488754	1.3441228867	1.2068910599
theobromine	prestwick_c	3.3778021336	3.1254506111	2.2439393997	2.2538609505
topotecan	prestwick_c	1.1905411482	1.0482041836	0.756690383	2.5444633961
mercaptopurine	prestwick_c	1.1490430832	1.1198228598	1.4012717009	0.62865448
todralazine_hydrochloride	prestwick_c	1.222566843	3.0688121319	2.7718234062	2.3406946659
chromocarb	prestwick_c	1.193815589	2.5138742924	2.03002882	1.4496407509
dacarbazine	prestwick_c	0.9501808882	1.4863419533	1.0360268354	1.168017745
sulfaguanidine	prestwick_c	1.4612983465	1.2629742622	0.8607226014	1.4273146391
morantel_tartrate	prestwick_c	1.4629706144	0.829664588	0.4532399774	1.5003253222
trioxsalen	prestwick_c	2.4598920345	1.9441933632	3.4073805809	2.5446200371
bromfenac	prestwick_c	0.9642440677	1.657400012	1.6929559708	0.7586400509
timolol	prestwick_c	0.3107900023	0.8177316189	0.8359149098	0.3051359653
heptaminol_hydrochloride	prestwick_c	0.7034749985	1.4208242893	1.0283017159	0.5215493441
buformin	prestwick_c	0.8754150867	1.3376430273	0.8313401937	0.4633069932
nepafenac	prestwick_c	1.830278635	2.3317205906	1.0137501955	1.6332248449
theophylline	prestwick_c	1.6038236618	1.5501573086	1.1190215349	2.9404425621
metaproterenol_sulfate	prestwick_c	2.8864526749	3.5955808163	1.7202811241	1.6967849731
althiazide	prestwick_c	1.3867580891	2.5589351654	0.8089562654	1.0983195305
neostigmine_bromide	prestwick_c	2.1921861172	1.4629669189	0.4627075493	1.9376729727
phenylpropanolamine_hydrochloride	prestwick_c	1.4288620949	0.7053941488	0.7399380803	0.7578514814
piracetam	prestwick_c	1.3944085836	1.2416709661	3.3221588135	1.4488195181
fenoprofen	prestwick_c	4.5132675171	2.8220760822	2.2842252254	1.6326887608
chloroguanide_hydrochloride	prestwick_c	3.0144109726	2.7602343559	1.4878227711	2.3938503265
mafenide_hydrochloride	prestwick_c	1.609795332	2.1132912636	1.3364073038	1.8175188303
triclosan	prestwick_c	0.9741553664	4.3045701981	3.3567256927	4.5184836388
biotin	prestwick_c	1.0346915722	1.3522695303	1.9398298264	1.0422632694
leflunomide	prestwick_c	2.0585720539	3.9170918465	1.3363376856	2.6902928352
abacavir_sulfate	prestwick_c	0.6920769811	0.6236868501	0.3326197863	0.8410328627
dobutamine_hydrochloride	prestwick_c	4.3222155571	2.6309392452	2.8517539501	1.8227069378
phenindione	prestwick_c	2.7702519894	3.488973856	2.4391777515	3.2054007053
etanidazole	prestwick_c	1.3433734179	3.0937607288	0.9027909636	1.512970686
piromidic_acid	prestwick_c	0.9941257834	1.3998166323	2.6415524483	1.6973304749
esmolol_hydrochloride	prestwick_c	2.9763150215	3.9590089321	2.4098615646	3.4254107475
antipyrine,_4-hydroxy	prestwick_c	2.3295128345	1.4052857161	1.8058657646	2.7062876225
methacholine_chloride	prestwick_c	0.8505723476	1.4568423033	1.4026688337	1.0153172016
carbachol	prestwick_c	1.7707511187	1.3191611767	0.8141502142	1.2457762957
nimesulide	prestwick_c	2.4451575279	2.6957368851	2.2818200588	3.1365363598
dienestrol	prestwick_c	2.6848413944	0.8757539988	3.7693943977	0.8560166359
benzylhydrochlorothiazide	prestwick_c	2.8615915775	2.3055095673	1.0762335062	1.1270191669
naphazoline_hydrochloride	prestwick_c	1.0980952978	1.2322695255	2.2606019974	1.0139622688
vorinostat	prestwick_c	2.2076129913	3.2961442471	2.0275909901	1.8397126198
bupropion_hydrochloride	prestwick_c	0.7244529128	1.1645687819	3.2753279209	0.4001035094
warfarin	prestwick_c	0.9405299425	0.8779519796	1.7853029966	1.2253881693
rebamipide	prestwick_c	4.661231041	2.4306154251	3.1204047203	1.1095715761
prilocaine_hydrochloride	prestwick_c	0.8117344379	0.9041829109	0.544670403	1.3326966763
baclofen	prestwick_c	1.2410287857	0.9129048586	1.2939964533	1.3612450361
dimethadione	prestwick_c	1.4394035339	0.9305194616	2.085381031	1.6930288076
minoxidil	prestwick_c	0.6932717562	2.1091516018	1.0123513937	0.6496105194
mephenesin	prestwick_c	2.2456564903	2.1574790478	1.9563014507	1.2864719629
emtricitabine	prestwick_c	1.1351220608	0.9602526426	0.8230870962	1.0159038305
nortriptyline_hydrochloride	prestwick_c	1.0446898937	0.6276444793	1.1735846996	1.0330150127
phenethicillin	prestwick_c	2.7528727055	1.5720909834	2.7590191364	3.0231440067
amoxapine	prestwick_c	1.9068200588	0.9777159095	1.0647360086	1.2608011961
ibutilide_fumarate	prestwick_c	4.0068283081	4.729830265	2.272562027	2.1588995457
indapamide	prestwick_c	2.0408685207	2.1298670769	1.4169185162	2.7029135227
propylthiouracil	prestwick_c	1.3770052195	2.7013635635	1.7471152544	2.0270893574
8-azaguanine	prestwick_c	0.363304317	0.8096155524	1.9389016628	2.0531237125
cimetidine	prestwick_c	1.1190764904	1.9146282673	0.6435361505	1.3340522051
valacyclovir_hydrochloride	prestwick_c	2.3273515701	5.3407840729	0.5821359158	1.5476477146
tolbutamide	prestwick_c	2.4001319408	1.3268172741	1.8606454134	2.3836655617
lobenzarit	prestwick_c	0.8301649094	1.0528793335	1.1822377443	0.7576949
haloprogin	prestwick_c	3.079335928	4.9404067993	1.8637183905	2.5610997677
prazosin_hydrochloride	prestwick_c	3.0447015762	2.2450554371	2.103757143	2.1192076206
acebutolol_hydrochloride	prestwick_c	1.5206478834	1.4545081854	0.7777066827	0.9747850895
cephalexin	prestwick_c	2.2592017651	2.7048118114	1.7559049129	2.4020593166
sulmazole	prestwick_c	0.6450458765	1.9811339378	2.8666040897	1.8578298092
isoxsuprine_hydrochloride	prestwick_c	2.2850806713	2.3350410461	1.5765434504	1.2612192631
carbarsone	prestwick_c	1.8500808477	0.7346241474	0.58307302	0.7602216005
antipyrine	prestwick_c	2.2632017136	2.1439423561	0.8833746314	1.2788279057
mirabegron	prestwick_c	1.7381211519	2.1916487217	1.0700985193	0.5498534441
ebrotidine	prestwick_c	4.1560149193	3.327283144	2.7273893356	2.2439804077
hydrochlorothiazide	prestwick_c	2.3396012783	1.2126133442	1.1267340183	2.1453535557
amyleine_hydrochloride	prestwick_c	1.6486115456	2.8547480106	1.4466671944	0.624806881
guanethidine_sulfate	prestwick_c	0.7087298632	1.9022068977	0.7106851935	0.6022183299
sulfadiazine	prestwick_c	1.4987233877	1.9938541651	0.8376998901	2.1586215496
pomalidomide	prestwick_c	1.1841096878	1.2588690519	0.6383985877	1.9724482298
cephradine	prestwick_c	3.3124518394	3.3218355179	2.1903171539	2.8218204975
acefylline	prestwick_c	1.5703693628	2.2607243061	1.0275433064	1.190141201
metoprolol	prestwick_c	2.2513558865	2.1950824261	1.9642901421	1.9768406153
indatraline_hydrochloride	prestwick_c	0.5243005157	1.5548255444	0.5445823073	0.7508565784
triflusal	prestwick_c	2.4204735756	2.0011444092	2.0743129253	1.5278636217
acenocoumarol	prestwick_c	2.1976189613	2.3623447418	2.3881750107	4.0742845535
carteolol_hydrochloride	prestwick_c	1.2918080091	1.9427810907	0.8509141803	1.3296827078
fenipentol	prestwick_c	3.6294281483	1.9895294905	1.6294481754	1.7972891331
atropine	prestwick_c	0.945528686	0.8651528955	1.0740391016	0.7633179426
cefprozil	prestwick_c	3.6773402691	0.7471133471	0.9975041747	3.288589716
dinoprost	prestwick_c	2.2163984776	2.6339986324	1.6214883327	1.9803991318
sulfamerazine	prestwick_c	1.6775525808	1.4296687841	0.9149864316	1.2098212242
irsogladine_maleate	prestwick_c	0.7535516024	1.8663400412	1.1171073914	1.1052355766
bromopride	prestwick_c	3.1450102329	1.7335208654	1.0705108643	2.6155180931
arotinolol	prestwick_c	3.5795118809	3.6406128407	2.0125436783	1.8171477318
cefaclor	prestwick_c	2.0196211338	2.598170042	0.7530056834	2.7007052898
flufenamic_acid	prestwick_c	5.1738781929	4.5390315056	2.8440322876	4.7617826462
homatropine	prestwick_c	1.5974354744	1.0231077671	0.5568629503	0.6019567847
flosequinan	prestwick_c	2.549041748	1.9345568419	2.729528904	1.7472331524
dexfenfluramine_hydrochloride	prestwick_c	1.173679471	1.2621508837	0.8338143826	0.3878953159
metoclopramide	prestwick_c	2.9374606609	1.3844052553	0.89019382	1.5557631254
carbadox	prestwick_c	2.7496440411	1.7653198242	1.9932482243	1.8676877022
amifostine	prestwick_c	1.3789385557	0.6141999364	1.5116108656	0.5707504749
idebenone	prestwick_c	2.3991060257	2.4585168362	3.993935585	3.8242645264
pemetrexed_disodium	prestwick_c	2.2143340111	2.8270440102	0.2558220327	0.421635747
